dimer,ipSAE_rank_001,ipSAE_rank_002,ipSAE_rank_003,ipTM_af_rank_001,ipTM_af_rank_002,ipTM_af_rank_003
ATCOPIA93_RTRH__AT5G61760.1,0.0,0.0,0.0,0.18,0.17,0.13
ATCOPIA93_RTRH__AT5G61770.3,0.0,0.0,0.0,0.13,0.14,0.14
ATCOPIA93_RTRH__AT5G61780.1,0.0,0.01,0.0,0.26,0.23,0.2
ATCOPIA93_RTRH__AT5G61850.1,0.01,0.0,0.0,0.22,0.17,0.16
ATCOPIA93_RTRH__AT5G61890.1,0.0,0.0,0.0,0.16,0.16,0.16
ATCOPIA93_RTRH__AT5G61960.2,0.0,0.0,0.0,0.24,0.24,0.2
ATCOPIA93_RTRH__AT5G61970.1,0.0,0.0,0.0,0.15,0.15,0.14
ATCOPIA93_RTRH__AT5G62000.3,0.0116,0.0,0.0,0.19,0.18,0.18
ATCOPIA93_RTRH__AT5G62020.1,0.0,0.0,0.0,0.19,0.17,0.16
ATCOPIA93_RTRH__AT5G62090.2,0.0,0.0,0.0,0.2,0.19,0.19
ATCOPIA93_RTRH__AT5G62120.1,0.0,0.0,0.0,0.19,0.16,0.16
ATCOPIA93_RTRH__AT5G62165.3,0.075,0.0,0.0,0.4,0.15,0.14
ATCOPIA93_RTRH__AT5G62240.1,0.0125,0.0,0.0,0.21,0.19,0.17
ATCOPIA93_RTRH__AT5G62290.1,0.0,0.0,0.0,0.22,0.18,0.18
ATCOPIA93_RTRH__AT5G62300.2,0.0,0.0,0.0,0.17,0.12,0.12
ATCOPIA93_RTRH__AT5G62320.1,0.0126,0.0,0.0,0.22,0.2,0.2
ATCOPIA93_RTRH__AT5G62380.1,0.0,0.0117,0.0,0.19,0.19,0.18
ATCOPIA93_RTRH__AT5G62410.1,0.0,0.0,0.0,0.2,0.18,0.17
ATCOPIA93_RTRH__AT5G62430.1,0.0118,0.0,0.0,0.23,0.18,0.16
ATCOPIA93_RTRH__AT5G62440.1,0.0,0.0,0.0,0.17,0.14,0.13
ATCOPIA93_RTRH__AT5G62470.2,0.0124,0.0,0.0,0.21,0.2,0.19
ATCOPIA93_RTRH__AT5G62600.1,0.0,0.0,0.0,0.24,0.23,0.22
ATCOPIA93_RTRH__AT5G62610.1,0.0,0.0,0.0,0.18,0.16,0.15
ATCOPIA93_RTRH__AT5G62690.1,0.0,0.0,0.0,0.2,0.17,0.15
ATCOPIA93_RTRH__AT5G62920.1,0.0,0.0,0.0,0.24,0.17,0.14
ATCOPIA93_RTRH__AT5G62940.1,0.0,0.0,0.0,0.2,0.17,0.15
ATCOPIA93_RTRH__AT5G62950.3,0.0,0.0,0.0,0.17,0.16,0.14
ATCOPIA93_RTRH__AT5G63070.1,0.0,0.0,0.0,0.13,0.13,0.13
ATCOPIA93_RTRH__AT5G63080.1,0.0,0.0,0.0,0.18,0.18,0.17
ATCOPIA93_RTRH__AT5G63110.1,0.0,0.0,0.0,0.19,0.19,0.17
ATCOPIA93_RTRH__AT5G63135.1,0.0,0.0,0.0111,0.27,0.27,0.26
ATCOPIA93_RTRH__AT5G63160.1,0.0,0.0,0.0,0.18,0.15,0.15
ATCOPIA93_RTRH__AT5G63190.2,0.0,0.0,0.0,0.21,0.18,0.17
ATCOPIA93_RTRH__AT5G63300.2,0.0,0.0,0.0,0.16,0.16,0.16
ATCOPIA93_RTRH__AT5G63320.1,0.0,0.0,0.0,0.31,0.26,0.25
ATCOPIA93_RTRH__AT5G63370.4,0.0,0.0,0.0,0.2,0.19,0.17
ATCOPIA93_RTRH__AT5G63470.2,0.0,0.0,0.0,0.18,0.18,0.14
ATCOPIA93_RTRH__AT5G63540.2,0.0,0.0,0.0,0.18,0.18,0.17
ATCOPIA93_RTRH__AT5G63550.2,0.0,0.0,0.0,0.18,0.17,0.15
ATCOPIA93_RTRH__AT5G63670.1,0.0,0.0,0.0,0.13,0.12,0.12
ATCOPIA93_RTRH__AT5G63690.1,0.0,0.0,0.0,0.19,0.17,0.16
ATCOPIA93_RTRH__AT5G63790.1,0.0,0.0,0.0,0.3,0.21,0.19
ATCOPIA93_RTRH__AT5G63900.1,0.0,0.0,0.0,0.17,0.17,0.16
ATCOPIA93_RTRH__AT5G63920.1,0.0,0.0,0.0,0.23,0.23,0.22
ATCOPIA93_RTRH__AT5G63950.1,0.0,0.0,0.0,0.26,0.25,0.23
ATCOPIA93_RTRH__AT5G63960.2,0.0,0.0,0.0,0.29,0.24,0.21
ATCOPIA93_RTRH__AT5G63980.1,0.0,0.0,0.0,0.17,0.15,0.15
ATCOPIA93_RTRH__AT5G64060.1,0.0,0.0,0.0,0.21,0.17,0.17
ATCOPIA93_RTRH__AT5G64140.1,0.0,0.0,0.0,0.31,0.24,0.15
ATCOPIA93_RTRH__AT5G64170.2,0.0,0.0,0.0,0.2,0.19,0.19
ATCOPIA93_RTRH__AT5G64200.2,0.0,0.0,0.0,0.18,0.15,0.13
ATCOPIA93_RTRH__AT5G64220.2,0.0,0.0,0.0,0.25,0.23,0.2
ATCOPIA93_RTRH__AT5G64270.1,0.0,0.0,0.0,0.2,0.19,0.19
ATCOPIA93_RTRH__AT5G64340.1,0.015,0.0105,0.0,0.3,0.26,0.2
ATCOPIA93_RTRH__AT5G64420.1,0.0,0.0,0.0,0.19,0.19,0.18
ATCOPIA93_RTRH__AT5G64490.1,0.0,0.0,0.0,0.22,0.14,0.14
ATCOPIA93_RTRH__AT5G64520.1,0.0,0.0,0.0,0.17,0.14,0.13
ATCOPIA93_RTRH__AT5G64530.1,0.017,0.0122,0.0,0.28,0.28,0.27
ATCOPIA93_RTRH__AT5G64610.1,0.0,0.0,0.0,0.23,0.16,0.15
ATCOPIA93_RTRH__AT5G64630.2,0.0,0.0,0.0,0.18,0.16,0.15
ATCOPIA93_RTRH__AT5G64650.1,0.0,0.0,0.0,0.17,0.13,0.13
ATCOPIA93_RTRH__AT5G64670.1,0.0,0.0,0.0,0.13,0.12,0.11
ATCOPIA93_RTRH__AT5G64730.1,0.0,0.0,0.0,0.23,0.18,0.16
ATCOPIA93_RTRH__AT5G64750.1,0.0127,0.0122,0.0,0.21,0.2,0.19
ATCOPIA93_RTRH__AT5G64770.1,0.0,0.0,0.0,0.23,0.24,0.19
ATCOPIA93_RTRH__AT5G64810.1,0.0119,0.0,0.0,0.19,0.19,0.18
ATCOPIA93_RTRH__AT5G64950.1,0.0,0.0,0.0,0.16,0.15,0.15
ATCOPIA93_RTRH__AT5G64960.1,0.0,0.0,0.0,0.16,0.16,0.15
ATCOPIA93_RTRH__AT5G64980.1,0.0,0.0,0.0,0.28,0.21,0.2
ATCOPIA93_RTRH__AT5G65050.3,0.0,0.0,0.0,0.18,0.15,0.13
ATCOPIA93_RTRH__AT5G65060.1,0.0,0.0,0.0,0.17,0.15,0.15
ATCOPIA93_RTRH__AT5G65070.3,0.0,0.0,0.0,0.19,0.16,0.13
ATCOPIA93_RTRH__AT5G65080.1,0.0,0.0,0.0,0.16,0.16,0.13
ATCOPIA93_RTRH__AT5G65100.1,0.0,0.0,0.0,0.21,0.18,0.17
ATCOPIA93_RTRH__AT5G65130.1,0.0113,0.0,0.0124,0.22,0.2,0.19
ATCOPIA93_RTRH__AT5G65210.5,0.0,0.0,0.0,0.17,0.16,0.14
ATCOPIA93_RTRH__AT5G65220.1,0.0,0.0,0.0,0.13,0.13,0.13
ATCOPIA93_RTRH__AT5G65310.1,0.0,0.0,0.0,0.2,0.18,0.17
ATCOPIA93_RTRH__AT5G65320.1,0.0,0.0,0.0,0.18,0.17,0.15
ATCOPIA93_RTRH__AT5G65330.1,0.012,0.0,0.0,0.4,0.39,0.17
ATCOPIA93_RTRH__AT5G65410.1,0.0,0.0,0.0,0.19,0.19,0.18
ATCOPIA93_RTRH__AT5G65420.3,0.0,0.0,0.0,0.19,0.19,0.16
ATCOPIA93_RTRH__AT5G65460.1,0.0,0.0,0.0,0.2,0.18,0.18
ATCOPIA93_RTRH__AT5G65510.1,0.0,0.0,0.0,0.23,0.19,0.17
ATCOPIA93_RTRH__AT5G65590.1,0.0148,0.0,0.0,0.34,0.2,0.16
ATCOPIA93_RTRH__AT5G65640.1,0.0,0.0,0.0,0.2,0.18,0.16
ATCOPIA93_RTRH__AT5G65670.1,0.0,0.0,0.0,0.21,0.19,0.17
ATCOPIA93_RTRH__AT5G65740.2,0.0,0.0,0.0,0.21,0.16,0.16
ATCOPIA93_RTRH__AT5G65770.2,0.0,0.0,0.0,0.21,0.17,0.17
ATCOPIA93_RTRH__AT5G65780.2,0.0,0.0,0.0,0.17,0.16,0.16
ATCOPIA93_RTRH__AT5G65800.1,0.0,0.0,0.0,0.18,0.15,0.14
ATCOPIA93_RTRH__AT5G66030.1,0.0,0.0,0.0,0.16,0.16,0.16
ATCOPIA93_RTRH__AT5G66130.1,0.0,0.0,0.0,0.15,0.15,0.14
ATCOPIA93_RTRH__AT5G66180.1,0.0,0.0,0.0,0.16,0.14,0.13
ATCOPIA93_RTRH__AT5G66300.1,0.0,0.0,0.0,0.23,0.2,0.2
ATCOPIA93_RTRH__AT5G66320.2,0.0112,0.0,0.0,0.21,0.18,0.17
ATCOPIA93_RTRH__AT5G66350.1,0.0,0.0,0.0,0.17,0.16,0.14
ATCOPIA93_RTRH__AT5G66360.2,0.0,0.0,0.0,0.14,0.14,0.13
ATCOPIA93_RTRH__AT5G66470.1,0.0131,0.0,0.0,0.24,0.16,0.16
ATCOPIA93_RTRH__AT5G66700.1,0.0148,0.0103,0.0,0.21,0.17,0.16
ATCOPIA93_RTRH__AT5G66730.1,0.0,0.0,0.0,0.19,0.18,0.17
ATCOPIA93_RTRH__AT5G66750.1,0.0,0.0,0.0,0.22,0.17,0.17
ATCOPIA93_RTRH__AT5G66770.1,0.0,0.0,0.0,0.22,0.18,0.17
ATCOPIA93_RTRH__AT5G66860.1,0.0,0.0,0.0,0.2,0.13,0.12
ATCOPIA93_RTRH__AT5G66870.1,0.0,0.0,0.0,0.17,0.15,0.14
ATCOPIA93_RTRH__AT5G66940.1,0.0,0.0,0.0,0.21,0.21,0.16
ATCOPIA93_RTRH__AT5G66980.1,0.0,0.0,0.0,0.18,0.15,0.15
ATCOPIA93_RTRH__AT5G66990.1,0.0,0.0,0.0,0.19,0.15,0.15
ATCOPIA93_RTRH__AT5G67060.1,0.0,0.0,0.0,0.16,0.14,0.14
ATCOPIA93_RTRH__AT5G67100.1,0.0,0.0,0.0,0.24,0.23,0.22
ATCOPIA93_RTRH__AT5G67180.1,0.0,0.0,0.0,0.17,0.16,0.15
ATCOPIA93_RTRH__AT5G67190.1,0.0,0.0,0.0,0.19,0.16,0.15
ATCOPIA93_RTRH__AT5G67260.1,0.0,0.0,0.0,0.18,0.18,0.17
ATCOPIA93_RTRH__AT5G67300.1,0.0,0.0,0.0,0.21,0.17,0.16
ATCOPIA93_RTRH__AT5G67320.1,0.0099,0.0109,0.0,0.22,0.23,0.2
ATCOPIA93_RTRH__AT5G67380.1,0.0,0.0,0.0,0.15,0.15,0.14
ATCOPIA93_RTRH__AT5G67410.1,0.0,0.0,0.0,0.16,0.15,0.14
ATCOPIA93_RTRH__AT5G67450.1,0.0129,0.0121,0.0,0.22,0.21,0.19
ATCOPIA93_RTRH__AT5G67480.2,0.0,0.0,0.0,0.14,0.14,0.14
ATCOPIA93_RTRH__AT5G67510.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_RTRH__AT5G67630.1,0.0,0.0,0.0,0.13,0.14,0.13
ATCOPIA93_RTRH__ATCG00040.1,0.0124,0.0,0.0,0.28,0.21,0.16
ATCOPIA93_RTRH__ATCG00050.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_RTRH__ATCG00065.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_RTRH__ATCG00160.1,0.0,0.0,0.0,0.18,0.15,0.13
ATCOPIA93_RTRH__ATCG00330.1,0.0,0.0,0.0,0.14,0.13,0.13
ATCOPIA93_RTRH__ATCG00380.1,0.0,0.0,0.0,0.13,0.12,0.12
ATCOPIA93_RTRH__ATCG00640.1,0.0,0.0,0.0,0.18,0.17,0.14
ATCOPIA93_RTRH__ATCG00650.1,0.0,0.0,0.0,0.28,0.23,0.13
ATCOPIA93_RTRH__ATCG00660.1,0.0,0.0,0.0,0.15,0.15,0.13
ATCOPIA93_RTRH__ATCG00750.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_RTRH__ATCG00760.1,0.0,0.0,0.0,0.18,0.15,0.16
ATCOPIA93_RTRH__ATCG00770.1,0.0,0.0,0.0,0.14,0.13,0.13
ATCOPIA93_RTRH__ATCG00780.1,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_RTRH__ATCG00790.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_RTRH__ATCG00800.1,0.0,0.0,0.0,0.15,0.13,0.13
ATCOPIA93_RTRH__ATCG00810.1,0.0,0.0,0.0,0.2,0.18,0.15
ATCOPIA93_RTRH__ATCG00820.1,0.0132,0.0,0.0,0.38,0.35,0.24
ATCOPIA93_RTRH__ATCG00830.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_RTRH__ATCG00840.1,0.011,0.0,0.0,0.39,0.25,0.22
ATCOPIA93_RTRH__ATCG00900.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_RTRH__ATCG00905.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_RTRH__ATCG01020.1,0.0,0.0,0.0,0.17,0.16,0.15
ATCOPIA93_RTRH__ATCG01120.1,0.0,0.0,0.0,0.19,0.16,0.14
ATCOPIA93_RTRH__ATCG01230.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_RTRH__ATCG01240.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_RTRH__ATCG01300.1,0.011,0.0,0.0,0.39,0.25,0.22
ATCOPIA93_RTRH__ATCG01310.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_RTRH__ATMG00080.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_RTRH__ATMG00090.1,0.0,0.0,0.0,0.16,0.16,0.15
ATCOPIA93_RTRH__ATMG00210.1,0.0,0.0,0.0,0.26,0.23,0.22
ATCOPIA93_RTRH__ATMG00290.1,0.0,0.0,0.0,0.15,0.15,0.15
ATCOPIA93_RTRH__ATMG00560.1,0.0,0.0,0.0,0.14,0.14,0.14
ATCOPIA93_RTRH__ATMG00940.1,0.0,0.0,0.0,0.18,0.16,0.15
ATCOPIA93_RTRH__ATMG00980.1,0.0,0.0,0.0,0.14,0.14,0.14
ATCOPIA93_RTRH__ATMG01270.1,0.0,0.0,0.0,0.27,0.19,0.17
ATENSPM3_TnpA__AT1G01010.1,0.01,0.0,0.0,0.2,0.17,0.16
ATENSPM3_TnpA__AT1G01030.1,0.0,0.0,0.0,0.22,0.15,0.15
ATENSPM3_TnpA__AT1G01040.2,0.0,0.0,0.0,0.25,0.24,0.24
ATENSPM3_TnpA__AT1G01060.3,0.016,0.0,0.0,0.23,0.21,0.2
ATENSPM3_TnpA__AT1G01100.4,0.0,0.0,0.0,0.24,0.22,0.21
ATENSPM3_TnpA__AT1G01210.1,0.0,0.0,0.0,0.15,0.15,0.14
ATENSPM3_TnpA__AT1G01250.1,0.0,0.0,0.0,0.18,0.18,0.17
ATENSPM3_TnpA__AT1G01260.3,0.0,0.0,0.0,0.2,0.19,0.17
ATENSPM3_TnpA__AT1G01350.1,0.0,0.0,0.0,0.14,0.13,0.13
ATENSPM3_TnpA__AT1G01370.2,0.0,0.0,0.0,0.19,0.16,0.15
ATENSPM3_TnpA__AT1G01380.1,0.0,0.0,0.0,0.24,0.19,0.15
ATENSPM3_TnpA__AT1G01510.1,0.0,0.0,0.0,0.19,0.18,0.18
ATENSPM3_TnpA__AT1G01530.1,0.0,0.0,0.0,0.17,0.16,0.15
ATENSPM3_TnpA__AT1G01690.1,0.0117,0.0,0.0,0.22,0.15,0.14
ATENSPM3_TnpA__AT1G01720.1,0.0,0.0,0.0,0.23,0.17,0.17
ATENSPM3_TnpA__AT1G01860.1,0.0149,0.0,0.0,0.41,0.36,0.14
ATENSPM3_TnpA__AT1G01940.1,0.0,0.0,0.0,0.31,0.25,0.16
ATENSPM3_TnpA__AT1G02030.1,0.0115,0.0,0.0,0.2,0.17,0.16
ATENSPM3_TnpA__AT1G02040.1,0.0,0.0,0.0,0.17,0.17,0.16
ATENSPM3_TnpA__AT1G02080.1,0.0,0.0,0.0,0.25,0.25,0.24
ATENSPM3_TnpA__AT1G02140.1,0.0,0.0,0.0,0.37,0.31,0.22
ATENSPM3_TnpA__AT1G02220.1,0.0,0.0,0.0,0.2,0.19,0.16
ATENSPM3_TnpA__AT1G02230.1,0.0,0.0,0.0,0.26,0.19,0.17
ATENSPM3_TnpA__AT1G02250.1,0.0,0.0,0.0,0.27,0.19,0.17
ATENSPM3_TnpA__AT1G02330.1,0.0,0.0,0.0,0.16,0.14,0.12
ATENSPM3_TnpA__AT1G02450.1,0.0,0.0,0.0,0.18,0.17,0.16
ATENSPM3_TnpA__AT1G02580.1,0.0,0.0,0.0,0.2,0.17,0.17
ATENSPM3_TnpA__AT1G02680.1,0.0,0.0,0.0,0.18,0.17,0.15
ATENSPM3_TnpA__AT1G02690.2,0.0,0.0,0.0,0.27,0.23,0.21
ATENSPM3_TnpA__AT1G02740.1,0.0,0.0,0.0,0.2,0.17,0.16
ATENSPM3_TnpA__AT1G02780.1,0.0,0.0,0.0,0.13,0.13,0.11
ATENSPM3_TnpA__AT1G02830.1,0.0,0.0,0.0,0.25,0.24,0.23
ATENSPM3_TnpA__AT1G02840.3,0.0,0.0,0.0,0.19,0.18,0.16
ATENSPM3_TnpA__AT1G02970.1,0.011,0.0,0.0,0.32,0.24,0.21
ATENSPM3_TnpA__AT1G03040.1,0.0148,0.0,0.0,0.26,0.21,0.18
ATENSPM3_TnpA__AT1G03140.1,0.0,0.0,0.0,0.15,0.15,0.14
ATENSPM3_TnpA__AT1G03190.2,0.0,0.0,0.0,0.28,0.25,0.18
ATENSPM3_TnpA__AT1G03280.1,0.0948,0.0126,0.0,0.38,0.19,0.16
ATENSPM3_TnpA__AT1G03290.2,0.0,0.0,0.0,0.17,0.16,0.16
ATENSPM3_TnpA__AT1G03330.1,0.0,0.0,0.0,0.21,0.21,0.19
ATENSPM3_TnpA__AT1G03360.1,0.0,0.0,0.0,0.16,0.15,0.15
ATENSPM3_TnpA__AT1G03490.1,0.0,0.0,0.0,0.18,0.17,0.16
ATENSPM3_TnpA__AT1G03530.1,0.0,0.0118,0.0,0.22,0.2,0.19
ATENSPM3_TnpA__AT1G03740.1,0.0,0.0,0.0,0.22,0.19,0.18
ATENSPM3_TnpA__AT1G03760.1,0.0616,0.0,0.0,0.3,0.16,0.16
ATENSPM3_TnpA__AT1G03770.2,0.0102,0.0144,0.0121,0.25,0.18,0.18
ATENSPM3_TnpA__AT1G03780.3,0.0,0.0,0.0,0.16,0.16,0.15
ATENSPM3_TnpA__AT1G03790.1,0.0,0.0,0.0,0.17,0.16,0.14
ATENSPM3_TnpA__AT1G03800.1,0.0,0.0,0.0,0.19,0.17,0.15
ATENSPM3_TnpA__AT1G03840.1,0.0,0.0,0.0,0.16,0.16,0.15
ATENSPM3_TnpA__AT1G03850.1,0.0,0.0,0.0,0.2,0.19,0.19
ATENSPM3_TnpA__AT1G03910.2,0.0,0.0,0.0,0.17,0.16,0.16
ATENSPM3_TnpA__AT1G03970.1,0.0399,0.0,0.0,0.26,0.18,0.17
ATENSPM3_TnpA__AT1G04020.1,0.0509,0.0,0.0,0.33,0.23,0.21
ATENSPM3_TnpA__AT1G04080.3,0.0,0.0,0.0,0.18,0.18,0.17
ATENSPM3_TnpA__AT1G04100.1,0.0,0.0,0.0,0.24,0.23,0.16
ATENSPM3_TnpA__AT1G04170.1,0.0,0.0,0.0,0.18,0.17,0.16
ATENSPM3_TnpA__AT1G04240.1,0.0,0.0,0.0,0.2,0.2,0.18
ATENSPM3_TnpA__AT1G04250.1,0.0,0.0,0.0,0.19,0.16,0.16
ATENSPM3_TnpA__AT1G04270.1,0.0,0.0,0.0,0.16,0.16,0.16
ATENSPM3_TnpA__AT1G04400.2,0.0,0.0,0.0,0.19,0.17,0.16
ATENSPM3_TnpA__AT1G04510.2,0.0,0.0,0.0,0.17,0.17,0.14
ATENSPM3_TnpA__AT1G04550.2,0.2654,0.0139,0.0,0.43,0.34,0.16
ATENSPM3_TnpA__AT1G04870.2,0.0,0.0,0.0,0.35,0.32,0.19
ATENSPM3_TnpA__AT1G04880.1,0.0,0.0,0.0,0.25,0.23,0.14
ATENSPM3_TnpA__AT1G05055.1,0.0,0.0,0.0,0.17,0.17,0.17
ATENSPM3_TnpA__AT1G05180.1,0.0,0.0,0.0,0.17,0.15,0.14
ATENSPM3_TnpA__AT1G05230.4,0.0,0.0,0.0,0.22,0.21,0.18
ATENSPM3_TnpA__AT1G05290.1,0.0,0.0,0.0,0.2,0.18,0.15
ATENSPM3_TnpA__AT1G05420.1,0.0,0.0,0.0,0.18,0.18,0.17
ATENSPM3_TnpA__AT1G05460.1,0.0175,0.0,0.0,0.39,0.19,0.19
ATENSPM3_TnpA__AT1G05490.1,0.0,0.0,0.0,0.2,0.2,0.19
ATENSPM3_TnpA__AT1G05577.1,0.0,0.0,0.0,0.24,0.22,0.17
ATENSPM3_TnpA__AT1G05690.1,0.012,0.0,0.0,0.26,0.18,0.16
ATENSPM3_TnpA__AT1G05710.2,0.0,0.0,0.0,0.19,0.16,0.15
ATENSPM3_TnpA__AT1G05805.1,0.2974,0.1256,0.0,0.31,0.29,0.17
ATENSPM3_TnpA__AT1G05830.2,0.0,0.0,0.0,0.2,0.18,0.19
ATENSPM3_TnpA__AT1G05910.1,0.0,0.0,0.0,0.2,0.19,0.19
ATENSPM3_TnpA__AT1G05970.2,0.0103,0.0,0.0,0.28,0.2,0.18
ATENSPM3_TnpA__AT1G06040.1,0.0,0.0,0.0,0.27,0.22,0.21
ATENSPM3_TnpA__AT1G06070.1,0.1113,0.0,0.0,0.28,0.17,0.16
ATENSPM3_TnpA__AT1G06150.1,0.0,0.0,0.0,0.2,0.2,0.18
ATENSPM3_TnpA__AT1G06160.1,0.0,0.0,0.0,0.18,0.16,0.16
ATENSPM3_TnpA__AT1G06170.2,0.0,0.0,0.0,0.16,0.16,0.16
ATENSPM3_TnpA__AT1G06190.1,0.0122,0.0149,0.0135,0.21,0.2,0.19
ATENSPM3_TnpA__AT1G06220.2,0.0,0.0,0.0,0.29,0.23,0.2
ATENSPM3_TnpA__AT1G06230.3,0.0,0.0,0.0,0.2,0.17,0.16
ATENSPM3_TnpA__AT1G06560.1,0.0,0.0,0.0,0.2,0.2,0.19
ATENSPM3_TnpA__AT1G06590.1,0.0,0.0,0.0,0.19,0.18,0.18
ATENSPM3_TnpA__AT1G06660.1,0.0,0.0,0.0,0.16,0.15,0.15
ATENSPM3_TnpA__AT1G06760.1,0.0,0.0,0.0,0.13,0.13,0.13
ATENSPM3_TnpA__AT1G06790.1,0.2025,0.0,0.0,0.61,0.28,0.22
ATENSPM3_TnpA__AT1G06850.1,0.065,0.013,0.0,0.29,0.17,0.15
ATENSPM3_TnpA__AT1G06920.1,0.0114,0.0,0.0,0.2,0.19,0.16
ATENSPM3_TnpA__AT1G06960.1,0.0,0.0,0.0,0.17,0.15,0.14
ATENSPM3_TnpA__AT1G07060.1,0.0,0.0,0.0,0.28,0.2,0.18
ATENSPM3_TnpA__AT1G07070.1,0.0,0.0,0.0,0.25,0.24,0.2
ATENSPM3_TnpA__AT1G07090.1,0.0,0.0,0.0,0.19,0.19,0.13
ATENSPM3_TnpA__AT1G07170.3,0.0,0.0,0.0,0.41,0.25,0.2
ATENSPM3_TnpA__AT1G07210.1,0.0,0.0,0.0,0.18,0.16,0.14
ATENSPM3_TnpA__AT1G07270.1,0.0,0.0,0.0,0.16,0.16,0.14
ATENSPM3_TnpA__AT1G07320.1,0.0,0.0,0.0,0.14,0.13,0.12
ATENSPM3_TnpA__AT1G07350.1,0.0,0.0,0.0,0.15,0.14,0.14
ATENSPM3_TnpA__AT1G07370.1,0.0,0.0,0.0,0.23,0.17,0.16
ATENSPM3_TnpA__AT1G07470.1,0.0167,0.015,0.016,0.22,0.21,0.2
ATENSPM3_TnpA__AT1G07480.2,0.0139,0.0134,0.0154,0.22,0.22,0.21
ATENSPM3_TnpA__AT1G07500.1,0.0,0.0,0.0,0.21,0.19,0.13
ATENSPM3_TnpA__AT1G07520.1,0.0,0.0,0.0,0.26,0.22,0.19
ATENSPM3_TnpA__AT1G07530.1,0.013,0.0,0.0,0.34,0.25,0.2
ATENSPM3_TnpA__AT1G07640.3,0.0,0.0,0.0,0.16,0.15,0.14
ATENSPM3_TnpA__AT1G07705.2,0.0,0.0,0.0,0.15,0.15,0.14
ATENSPM3_TnpA__AT1G07745.1,0.0,0.0,0.0,0.19,0.18,0.18
ATENSPM3_TnpA__AT1G07910.2,0.0,0.0,0.0,0.21,0.2,0.18
ATENSPM3_TnpA__AT1G07920.1,0.0,0.0,0.0,0.22,0.21,0.17
ATENSPM3_TnpA__AT1G07930.1,0.0,0.0,0.0,0.22,0.21,0.17
ATENSPM3_TnpA__AT1G07940.2,0.0,0.0,0.0,0.22,0.21,0.17
ATENSPM3_TnpA__AT1G07950.1,0.0,0.0,0.0,0.26,0.26,0.16
ATENSPM3_TnpA__AT1G07980.1,0.0,0.0,0.0,0.15,0.15,0.15
ATENSPM3_TnpA__AT1G08000.2,0.0,0.0,0.0,0.18,0.18,0.16
ATENSPM3_TnpA__AT1G08010.2,0.0,0.0,0.0,0.19,0.18,0.18
ATENSPM3_TnpA__AT1G08060.2,0.0,0.0,0.0,0.24,0.23,0.22
ATENSPM3_TnpA__AT1G08130.1,0.0,0.0,0.0,0.21,0.19,0.17
ATENSPM3_TnpA__AT1G08260.1,0.0,0.0,0.0,0.24,0.24,0.23
ATENSPM3_TnpA__AT1G08290.1,0.0,0.0,0.0,0.17,0.15,0.14
ATENSPM3_TnpA__AT1G08320.3,0.0,0.0,0.0,0.19,0.17,0.17
ATENSPM3_TnpA__AT1G08360.1,0.0,0.0,0.0,0.15,0.12,0.12
ATENSPM3_TnpA__AT1G08370.1,0.0,0.0,0.0,0.16,0.16,0.15
ATENSPM3_TnpA__AT1G08390.1,0.0,0.0,0.0,0.23,0.21,0.2
ATENSPM3_TnpA__AT1G08410.1,0.0,0.0,0.0,0.19,0.18,0.16
ATENSPM3_TnpA__AT1G08460.1,0.0,0.0,0.0,0.2,0.19,0.17
ATENSPM3_TnpA__AT1G08465.1,0.0,0.0,0.0,0.19,0.19,0.17
ATENSPM3_TnpA__AT1G08540.1,0.0,0.0,0.0,0.15,0.15,0.14
ATENSPM3_TnpA__AT1G08600.4,0.0,0.0,0.0,0.24,0.21,0.2
ATENSPM3_TnpA__AT1G08620.2,0.0,0.0,0.0,0.27,0.22,0.2
ATENSPM3_TnpA__AT1G08830.2,0.0,0.0,0.0,0.23,0.22,0.17
ATENSPM3_TnpA__AT1G08840.2,0.0,0.0,0.0,0.2,0.2,0.2
ATENSPM3_TnpA__AT1G08845.2,0.0,0.0,0.0,0.18,0.15,0.14
ATENSPM3_TnpA__AT1G08880.1,0.0,0.0,0.0,0.22,0.18,0.18
ATENSPM3_TnpA__AT1G08910.1,0.0,0.0,0.0,0.19,0.18,0.18
ATENSPM3_TnpA__AT1G08970.4,0.0,0.0,0.0,0.19,0.16,0.16
ATENSPM3_TnpA__AT1G09060.3,0.0,0.0,0.0,0.21,0.19,0.19
ATENSPM3_TnpA__AT1G09140.1,0.0,0.0,0.0,0.2,0.17,0.16
